Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,,
2022-06-16,3008.709716796875,3142.0,3244.85009765625,3133.050048828125,3240.0,2032028
2022-06-17,2957.862548828125,3088.89990234375,3118.75,3023.85009765625,3092.0,5240434
2022-06-20,2980.365478515625,3112.39990234375,3138.75,3069.0,3094.0,1502769
2022-06-21,3075.6923828125,3211.949951171875,3237.75,3125.39990234375,3130.0,2964461
2022-06-22,3086.22607421875,3222.949951171875,3250.550048828125,3183.0,3199.89990234375,3336315
2022-06-23,3168.43408203125,3308.800048828125,3318.0,3222.949951171875,3222.949951171875,3692578
2022-06-24,3153.39990234375,3293.10009765625,3345.0,3277.5,3339.0,2132118
2022-06-27,3174.08349609375,3314.699951171875,3362.89990234375,3306.5,3350.0,2037686
2022-06-28,3177.38720703125,3318.14990234375,3330.0,3272.60009765625,3307.0,1400046
2022-06-29,3150.910400390625,3290.5,3333.0,3271.0,3271.0,2133994
2022-06-30,3128.50341796875,3267.10009765625,3310.89990234375,3255.0,3272.0,2719603
2022-07-01,3174.467041015625,3315.10009765625,3333.0,3252.050048828125,3260.0,1502879
2022-07-04,3097.812255859375,3235.050048828125,3317.949951171875,3225.050048828125,3312.0,2622535
2022-07-05,3079.858154296875,3216.300048828125,3272.0,3206.949951171875,3255.0,2170627
2022-07-06,3122.42236328125,3260.75,3268.5,3202.25,3218.5,2182144
2022-07-07,3148.372802734375,3287.85009765625,3319.39990234375,3265.050048828125,3271.0,1989921
2022-07-08,3126.9228515625,3265.449951171875,3305.0,3250.0,3300.0,2136916
2022-07-11,2981.706787109375,3113.800048828125,3225.0,3106.0,3206.14990234375,6974600
2022-07-12,2953.8408203125,3084.699951171875,3136.199951171875,3080.25,3114.89990234375,3734815
2022-07-13,2909.83984375,3038.75,3110.0,3035.0,3104.0,3863530
2022-07-14,2879.116455078125,2998.75,3057.0,2967.0,3056.0,4764908
2022-07-15,2875.132080078125,2994.60009765625,3028.89990234375,2953.0,3018.550048828125,4574806
2022-07-18,2941.283447265625,3063.5,3076.949951171875,3014.300048828125,3023.0,3202795
2022-07-19,2951.604736328125,3074.25,3078.949951171875,3030.050048828125,3030.050048828125,1865074
2022-07-20,3038.542724609375,3164.800048828125,3171.949951171875,3098.050048828125,3107.800048828125,3402251
2022-07-21,3050.54345703125,3177.300048828125,3184.0,3144.050048828125,3167.0,2420640
2022-07-22,3044.49462890625,3171.0,3197.0,3143.5,3185.0,2075886
2022-07-25,3040.414306640625,3166.75,3186.449951171875,3149.10009765625,3165.0,1797504
2022-07-26,2991.593017578125,3115.89990234375,3168.89990234375,3096.5,3164.699951171875,2639367
2022-07-27,3061.6328125,3188.85009765625,3194.10009765625,3110.0,3115.0,1389808
2022-07-28,3130.42431640625,3260.5,3264.0,3201.64990234375,3216.0,2106333
2022-07-29,3170.1728515625,3301.89990234375,3317.300048828125,3275.0,3290.0,2430257
2022-08-01,3167.19677734375,3298.800048828125,3327.0,3271.0,3327.0,1306913
2022-08-02,3160.475341796875,3291.800048828125,3312.89990234375,3271.64990234375,3290.0,1269114
2022-08-03,3206.2724609375,3339.5,3349.0,3277.050048828125,3280.0,2895824
2022-08-04,3221.1064453125,3354.949951171875,3387.89990234375,3307.35009765625,3350.0,2150567
2022-08-05,3230.803466796875,3365.050048828125,3377.0,3355.0,3361.199951171875,1106933
2022-08-08,3239.828369140625,3374.449951171875,3378.89990234375,3336.0,3365.0,1068836
2022-08-10,3220.4345703125,3354.25,3385.0,3335.0,3385.0,1878359
2022-08-11,3285.961669921875,3422.5,3428.699951171875,3375.050048828125,3400.0,1449248
2022-08-12,3265.84716796875,3401.550048828125,3419.0,3381.25,3419.0,1472354
2022-08-16,3257.350341796875,3392.699951171875,3414.85009765625,3387.5,3411.0,839942
2022-08-17,3265.415283203125,3401.10009765625,3417.949951171875,3371.10009765625,3385.10009765625,1622326
2022-08-18,3246.357177734375,3381.25,3392.0,3362.0,3390.0,1430659
2022-08-19,3250.677001953125,3385.75,3421.5,3371.25,3387.0,1398410
2022-08-22,3220.722412109375,3354.550048828125,3384.10009765625,3347.39990234375,3365.0,1536532
2022-08-23,3153.56298828125,3284.60009765625,3341.89990234375,3270.0,3319.949951171875,1849256
2022-08-24,3125.47998046875,3255.35009765625,3308.0,3250.199951171875,3292.0,1691923
2022-08-25,3089.8115234375,3218.199951171875,3278.14990234375,3214.75,3276.0,1946930
2022-08-26,3093.65234375,3222.199951171875,3257.0,3216.800048828125,3234.300048828125,1457962
2022-08-29,3007.57861328125,3132.550048828125,3142.699951171875,3081.0,3125.0,2539173
2022-08-30,3083.043212890625,3211.14990234375,3226.5,3142.10009765625,3155.0,3431525
2022-09-01,3006.7626953125,3131.699951171875,3190.0,3121.0,3190.0,3546935
2022-09-02,3005.5146484375,3130.39990234375,3163.0,3120.300048828125,3163.0,2052900
2022-09-05,3008.39453125,3133.39990234375,3147.949951171875,3112.25,3123.64990234375,2147912
2022-09-06,3002.29833984375,3127.050048828125,3140.85009765625,3106.35009765625,3135.5,1936453
2022-09-07,3023.94873046875,3149.60009765625,3161.89990234375,3102.0,3102.0,1291534
2022-09-08,3043.198486328125,3169.64990234375,3183.5,3160.10009765625,3170.0,1346113
2022-09-09,3089.283447265625,3217.64990234375,3233.5,3168.5,3195.0,1561185
2022-09-12,3113.574462890625,3242.949951171875,3269.800048828125,3225.0,3239.89990234375,1785928
2022-09-13,3100.517333984375,3229.35009765625,3263.449951171875,3225.0,3263.449951171875,1972678
2022-09-14,2995.913330078125,3120.39990234375,3141.39990234375,3113.800048828125,3135.0,5090269
2022-09-15,2980.50439453125,3104.35009765625,3137.75,3100.0,3130.0,2138023
2022-09-16,2888.669677734375,3008.699951171875,3094.35009765625,3000.0,3076.0,5322221
2022-09-19,2907.968017578125,3028.800048828125,3042.0,2987.800048828125,3036.0,2072220
2022-09-20,2919.009521484375,3040.300048828125,3079.949951171875,3030.0,3050.0,1544295
2022-09-21,2881.468994140625,3001.199951171875,3041.39990234375,2998.14990234375,3028.0,2253818
2022-09-22,2887.421142578125,3007.39990234375,3029.949951171875,2979.300048828125,2990.0,2017983
2022-09-23,2863.083251953125,2982.050048828125,3022.5,2979.0,3004.0,2652374
2022-09-26,2874.939697265625,2994.39990234375,3025.85009765625,2926.10009765625,2959.85009765625,2925489
2022-09-27,2897.070068359375,3017.449951171875,3025.0,2976.0,3009.39990234375,2227447
2022-09-28,2914.544677734375,3035.64990234375,3049.949951171875,2980.0,2980.0,2739767
2022-09-29,2877.724609375,2997.300048828125,3055.85009765625,2990.0,3054.0,2493902
2022-09-30,2884.685302734375,3004.550048828125,3019.699951171875,2950.10009765625,2990.85009765625,2817353
2022-10-03,2865.86767578125,2984.949951171875,3020.699951171875,2974.0,2995.0,1763331
2022-10-04,2967.83056640625,3091.14990234375,3098.0,3023.0,3029.949951171875,2145875
2022-10-06,2978.19970703125,3101.949951171875,3124.0,3092.449951171875,3111.0,1790816
2022-10-07,2942.62744140625,3064.89990234375,3105.0,3058.10009765625,3097.39990234375,1939879
2022-10-10,2994.137451171875,3118.550048828125,3127.0,3005.0,3010.0,3064063
2022-10-11,2947.092041015625,3069.550048828125,3145.0,3053.35009765625,3100.0,4730645
2022-10-12,2977.04736328125,3100.75,3109.89990234375,3062.050048828125,3084.89990234375,1665247
2022-10-13,2979.495849609375,3103.300048828125,3110.0,3052.35009765625,3100.75,2054781
2022-10-14,2975.51123046875,3099.14990234375,3150.0,3071.0,3145.0,2245977
2022-10-17,2995.340576171875,3111.75,3128.39990234375,3071.449951171875,3072.64990234375,1517005
2022-10-18,3027.057861328125,3144.699951171875,3155.35009765625,3128.550048828125,3150.0,1793722
2022-10-19,3005.062744140625,3121.85009765625,3159.0,3112.0,3159.0,1194289
2022-10-20,3039.18701171875,3157.300048828125,3160.0,3105.0,3105.0,1587601
2022-10-21,3020.031005859375,3137.39990234375,3160.39990234375,3127.0,3157.800048828125,1021913
2022-10-24,3043.422119140625,3161.699951171875,3178.0,3155.0,3170.10009765625,260949
2022-10-25,3043.807373046875,3162.10009765625,3184.25,3151.14990234375,3180.5,2069643
2022-10-27,3039.282958984375,3157.39990234375,3174.0,3134.35009765625,3160.699951171875,2438421
2022-10-28,3044.9140625,3163.25,3178.5,3145.0,3150.0,1355739
2022-10-31,3073.6953125,3193.14990234375,3199.0,3177.800048828125,3199.0,1919414
2022-11-01,3137.756103515625,3259.699951171875,3262.60009765625,3203.449951171875,3214.5,2991060
2022-11-02,3120.428955078125,3241.699951171875,3270.0,3222.050048828125,3270.0,1405955
2022-11-03,3086.78662109375,3206.75,3228.050048828125,3195.0,3228.050048828125,1422652
2022-11-04,3097.038330078125,3217.39990234375,3220.050048828125,3166.14990234375,3217.0,1464013
2022-11-07,3112.728515625,3233.699951171875,3242.800048828125,3195.10009765625,3229.0,1474498
2022-11-09,3095.73876953125,3216.050048828125,3249.800048828125,3201.64990234375,3249.800048828125,1162267
2022-11-10,3085.7275390625,3205.64990234375,3225.0,3170.0,3170.0,1573092
2022-11-11,3191.901123046875,3315.949951171875,3341.60009765625,3255.050048828125,3269.60009765625,3265394
2022-11-14,3210.719970703125,3335.5,3349.0,3309.0,3324.0,1342074
2022-11-15,3207.928955078125,3332.60009765625,3339.949951171875,3292.0,3321.0,1400708
2022-11-16,3229.82763671875,3355.35009765625,3367.89990234375,3321.449951171875,3338.89990234375,1748235
2022-11-17,3223.71533203125,3349.0,3360.0,3317.75,3340.0,1417986
2022-11-18,3218.373046875,3343.449951171875,3362.75,3321.0,3350.0,1164540
2022-11-21,3160.665771484375,3283.5,3333.699951171875,3273.0,3322.5,1304194
2022-11-22,3190.939208984375,3314.949951171875,3318.949951171875,3255.25,3280.0,1149739
2022-11-23,3184.5380859375,3308.300048828125,3330.0,3291.0,3330.0,1150011
2022-11-24,3253.69970703125,3380.14990234375,3392.949951171875,3308.300048828125,3316.25,1296591
2022-11-25,3262.844482421875,3389.64990234375,3403.35009765625,3348.0,3383.0,1588981
2022-11-28,3268.235107421875,3395.25,3417.0,3365.550048828125,3366.0,2195437
2022-11-29,3270.25634765625,3397.35009765625,3429.0,3383.0,3383.0,1576028
2022-11-30,3263.951416015625,3390.800048828125,3414.89990234375,3375.0,3383.0,3410702
2022-12-01,3345.62744140625,3475.64990234375,3480.0,3420.0,3425.0,2180856
2022-12-02,3310.492431640625,3439.14990234375,3468.89990234375,3413.0,3458.10009765625,2411749
2022-12-05,3297.73828125,3425.89990234375,3439.14990234375,3407.0,3433.0,1475065
2022-12-06,3258.705078125,3385.35009765625,3407.949951171875,3368.0,3400.050048828125,1166999
2022-12-07,3254.133056640625,3380.60009765625,3393.699951171875,3354.0,3368.300048828125,1167505
2022-12-08,3225.20703125,3350.550048828125,3380.60009765625,3339.449951171875,3360.0,1285619
2022-12-09,3169.56982421875,3292.75,3374.10009765625,3276.35009765625,3374.10009765625,1797896
2022-12-12,3163.505126953125,3286.449951171875,3296.0,3236.10009765625,3255.5,1527610
2022-12-13,3207.447265625,3332.10009765625,3336.449951171875,3267.800048828125,3277.199951171875,1378016
2022-12-14,3239.45361328125,3365.35009765625,3377.0,3340.89990234375,3348.800048828125,1213311
2022-12-15,3181.457763671875,3305.10009765625,3364.75,3298.949951171875,3358.800048828125,1415694
2022-12-16,3119.033447265625,3240.25,3292.0,3225.199951171875,3275.0,2703680
2022-12-19,3082.262939453125,3202.050048828125,3245.5,3194.5,3227.0,2120965
2022-12-20,3122.594970703125,3243.949951171875,3249.0,3163.64990234375,3198.89990234375,1529971
2022-12-21,3146.27490234375,3268.550048828125,3283.050048828125,3240.0,3249.0,1432566
2022-12-22,3137.756103515625,3259.699951171875,3294.0,3245.10009765625,3294.0,1384101
2022-12-23,3107.5791015625,3228.35009765625,3266.85009765625,3217.0,3217.0,1360281
2022-12-26,3131.2099609375,3252.89990234375,3272.0,3225.050048828125,3228.35009765625,870157
2022-12-27,3137.563720703125,3259.5,3273.800048828125,3231.5,3269.199951171875,835883
2022-12-28,3135.25341796875,3257.10009765625,3266.10009765625,3226.0,3249.800048828125,910795
2022-12-29,3146.46728515625,3268.75,3271.5,3228.0,3231.10009765625,1037927
2022-12-30,3134.867919921875,3256.699951171875,3299.0,3246.199951171875,3286.050048828125,1163131
2023-01-02,3139.4404296875,3261.449951171875,3266.85009765625,3235.199951171875,3261.0,709547
2023-01-03,3187.473876953125,3311.35009765625,3320.0,3245.300048828125,3252.0,1245178
2023-01-04,3190.650390625,3314.64990234375,3327.35009765625,3286.199951171875,3306.699951171875,1231668
2023-01-05,3187.233154296875,3311.10009765625,3337.300048828125,3281.949951171875,3330.199951171875,1826057
2023-01-06,3091.4072265625,3211.550048828125,3301.550048828125,3200.0,3300.0,2488376
2023-01-09,3195.751708984375,3319.949951171875,3327.0,3221.14990234375,3229.0,2885060
2023-01-10,3163.45654296875,3286.39990234375,3298.0,3230.10009765625,3285.0,3864655
2023-01-11,3204.174560546875,3328.699951171875,3349.5,3271.14990234375,3290.10009765625,2720512
2023-01-12,3209.61328125,3334.35009765625,3350.0,3315.550048828125,3329.0,2250391
2023-01-13,3248.3095703125,3374.550048828125,3379.0,3305.0,3342.89990234375,1742837
2023-01-16,3209.324462890625,3334.050048828125,3353.0,3298.050048828125,3317.0,1843607
2023-01-17,3252.015625,3378.39990234375,3381.800048828125,3321.0,3330.0,1688475
2023-01-18,3263.181640625,3390.0,3408.949951171875,3372.25,3380.0,2421189
2023-01-19,3246.913818359375,3373.10009765625,3387.0,3361.0,3380.0,1585044
2023-01-20,3237.287841796875,3363.10009765625,3394.64990234375,3355.60009765625,3365.0,1529349
2023-01-23,3287.149658203125,3414.89990234375,3419.0,3355.60009765625,3388.0,1067916
2023-01-24,3307.749267578125,3436.300048828125,3451.949951171875,3417.300048828125,3425.0,1387863
2023-01-25,3301.444580078125,3429.75,3435.0,3405.0,3425.300048828125,874110
2023-01-27,3283.44384765625,3411.050048828125,3446.0,3382.300048828125,3426.0,1785879
2023-01-30,3305.19873046875,3433.64990234375,3458.449951171875,3385.550048828125,3420.0,1953798
2023-01-31,3233.05224609375,3358.699951171875,3449.0,3351.0,3449.0,2820375
2023-02-01,3280.844970703125,3408.35009765625,3419.0,3355.0,3363.0,2205161
2023-02-02,3330.94775390625,3460.39990234375,3469.0,3420.10009765625,3427.0,1813847
2023-02-03,3352.02880859375,3482.300048828125,3504.0,3452.89990234375,3504.0,1804469
2023-02-06,3330.51416015625,3459.949951171875,3473.14990234375,3436.85009765625,3473.14990234375,1138714
2023-02-07,3342.6435546875,3472.550048828125,3493.0,3461.39990234375,3468.89990234375,1455647
2023-02-08,3388.4150390625,3520.10009765625,3539.89990234375,3478.050048828125,3478.050048828125,1986946
2023-02-09,3408.387939453125,3540.85009765625,3547.60009765625,3505.300048828125,3515.0,1655427
2023-02-10,3405.211669921875,3537.550048828125,3542.35009765625,3508.14990234375,3520.0,1187821
2023-02-13,3352.124755859375,3482.39990234375,3549.0,3473.39990234375,3549.0,1087939
2023-02-14,3369.1630859375,3500.10009765625,3524.85009765625,3495.0,3505.0,1579818
2023-02-15,3388.9443359375,3520.64990234375,3526.0,3460.14990234375,3487.0,1429449
2023-02-16,3424.944580078125,3558.050048828125,3575.0,3527.0,3527.199951171875,1618931
2023-02-17,3370.17333984375,3501.14990234375,3538.89990234375,3490.0,3526.14990234375,1061369
2023-02-20,3356.841552734375,3487.300048828125,3522.0,3475.050048828125,3502.0,1296082
2023-02-21,3321.89892578125,3451.0,3508.89990234375,3444.75,3494.0,1139541
2023-02-22,3274.299560546875,3401.550048828125,3447.0,3395.0,3414.949951171875,1218430
2023-02-23,3286.091552734375,3413.800048828125,3452.39990234375,3408.0,3421.0,1441570
2023-02-24,3273.240234375,3400.449951171875,3433.949951171875,3382.300048828125,3422.5,977592
2023-02-27,3207.20703125,3331.85009765625,3390.0,3316.0,3390.0,1128022
2023-02-28,3188.91748046875,3312.85009765625,3392.0,3299.89990234375,3328.5,4116217
2023-03-01,3259.04248046875,3385.699951171875,3389.0,3315.0,3323.0,1669307
2023-03-02,3197.19580078125,3321.449951171875,3369.89990234375,3318.0,3361.0,1556538
2023-03-03,3217.121337890625,3342.14990234375,3358.0,3331.10009765625,3354.0,1043190
2023-03-06,3245.710693359375,3371.85009765625,3404.949951171875,3359.0,3361.89990234375,1334132
2023-03-08,3263.56640625,3390.39990234375,3396.0,3330.85009765625,3364.0,1844590
2023-03-09,3212.02001953125,3336.85009765625,3385.0,3330.85009765625,3385.0,1648500
2023-03-10,3206.388916015625,3331.0,3337.25,3290.0,3312.89990234375,1024404
2023-03-13,3159.173828125,3281.949951171875,3369.800048828125,3272.0,3333.0,1901233
2023-03-14,3094.680419921875,3214.949951171875,3304.39990234375,3209.39990234375,3280.0,2670334
2023-03-15,3079.230224609375,3198.89990234375,3260.35009765625,3192.0,3250.0,1780522
2023-03-16,3065.850341796875,3185.0,3219.800048828125,3172.0,3208.0,1901060
2023-03-17,3060.364013671875,3179.300048828125,3221.39990234375,3144.0,3150.5,6739966
2023-03-20,3025.710693359375,3143.300048828125,3169.64990234375,3095.050048828125,3169.64990234375,2289468
2023-03-21,2989.902099609375,3106.10009765625,3156.75,3097.449951171875,3143.300048828125,1815297
2023-03-22,3013.677978515625,3130.800048828125,3143.5,3106.10009765625,3130.050048828125,1123939
2023-03-23,3007.75830078125,3124.64990234375,3146.35009765625,3101.0,3114.89990234375,1372218
2023-03-24,3003.76318359375,3120.5,3170.0,3106.0,3148.89990234375,1329577
2023-03-27,3005.496337890625,3122.300048828125,3152.75,3106.0,3135.0,1524217
2023-03-28,2999.335205078125,3115.89990234375,3149.550048828125,3110.14990234375,3127.0,1303530
2023-03-29,3021.47509765625,3138.89990234375,3150.0,3104.10009765625,3129.0,1740616
2023-03-31,3085.96826171875,3205.89990234375,3213.0,3152.0,3189.949951171875,2382581
2023-04-03,3080.289306640625,3200.0,3224.949951171875,3173.75,3224.949951171875,1521830
2023-04-05,3118.6005859375,3239.800048828125,3264.35009765625,3185.5,3185.5,2655065
2023-04-06,3100.21484375,3220.699951171875,3257.35009765625,3215.0,3225.0,1703464
2023-04-10,3141.3173828125,3263.39990234375,3272.0,3215.0,3220.0,2203187
2023-04-11,3093.572998046875,3213.800048828125,3272.949951171875,3192.14990234375,3264.0,2348779
2023-04-12,3120.38134765625,3241.64990234375,3260.949951171875,3199.0,3227.949951171875,2417727
2023-04-13,3069.556640625,3188.85009765625,3230.0,3180.0,3210.0,4174070
2023-04-17,3022.052490234375,3139.5,3163.39990234375,3070.25,3134.10009765625,5505048
2023-04-18,3013.630126953125,3130.75,3156.85009765625,3110.60009765625,3154.949951171875,2617302
2023-04-19,2974.01953125,3089.60009765625,3140.0,3071.5,3130.75,3298034
2023-04-20,2988.65087890625,3104.800048828125,3113.0,3078.0,3090.0,2419999
2023-04-21,3042.603759765625,3160.85009765625,3164.449951171875,3100.800048828125,3110.0,1929184
2023-04-24,3056.031982421875,3174.800048828125,3180.949951171875,3126.14990234375,3151.10009765625,1640676
2023-04-25,3057.187255859375,3176.0,3191.199951171875,3147.5,3183.0,2024090
2023-04-26,3078.5087890625,3198.14990234375,3208.39990234375,3181.0,3181.0,2000029
2023-04-27,3068.690185546875,3187.949951171875,3199.199951171875,3170.64990234375,3185.0,2434446
2023-04-28,3098.818603515625,3219.25,3227.25,3196.25,3200.39990234375,2931312
2023-05-02,3098.96337890625,3219.39990234375,3235.0,3210.0,3235.0,2321159
2023-05-03,3060.941162109375,3179.89990234375,3216.0,3173.14990234375,3216.0,2468285
2023-05-04,3100.21484375,3220.699951171875,3224.449951171875,3178.0,3180.14990234375,1953253
2023-05-05,3109.84130859375,3230.699951171875,3244.0,3210.050048828125,3220.0,1710027
2023-05-08,3128.996337890625,3250.60009765625,3254.85009765625,3231.300048828125,3245.0,928235
2023-05-09,3160.425048828125,3283.25,3298.0,3246.0,3252.60009765625,1107375
2023-05-10,3163.842529296875,3286.800048828125,3306.5,3266.050048828125,3290.0,1559987
2023-05-11,3159.3662109375,3282.14990234375,3309.699951171875,3272.0,3309.0,1719623
2023-05-12,3151.8095703125,3274.300048828125,3290.0,3260.0,3279.14990234375,1027479
2023-05-15,3133.280029296875,3255.050048828125,3292.0,3248.35009765625,3284.0,1150390
2023-05-16,3136.263916015625,3258.14990234375,3285.0,3250.449951171875,3256.199951171875,986306
2023-05-17,3088.6640625,3208.699951171875,3280.0,3198.25,3255.949951171875,1588815
2023-05-18,3080.14501953125,3199.85009765625,3228.949951171875,3195.0,3225.949951171875,1369364
2023-05-19,3102.28466796875,3222.85009765625,3234.5,3203.050048828125,3210.0,1152449
2023-05-22,3175.297119140625,3298.699951171875,3308.449951171875,3217.050048828125,3230.0,1333243
2023-05-23,3173.708740234375,3297.050048828125,3327.949951171875,3290.10009765625,3306.0,1687418
2023-05-24,3179.7734375,3303.35009765625,3317.199951171875,3276.0,3276.0,1016555
2023-05-25,3170.29150390625,3293.5,3306.0,3267.10009765625,3294.0,1374917
2023-05-26,3204.3671875,3328.89990234375,3338.64990234375,3291.0,3293.5,1791115
2023-05-29,3196.136962890625,3320.35009765625,3372.0,3312.0,3360.800048828125,1210372
2023-05-30,3192.142578125,3316.199951171875,3326.949951171875,3301.35009765625,3315.0,1344224
2023-05-31,3166.44091796875,3289.5,3327.699951171875,3265.14990234375,3309.0,5815424
2023-06-01,3199.650146484375,3324.0,3340.0,3297.5,3314.0,1177314
2023-06-02,3181.938720703125,3305.60009765625,3335.89990234375,3297.449951171875,3326.25,2030661
2023-06-05,3165.86328125,3288.89990234375,3327.0,3285.050048828125,3315.0,1861468
2023-06-06,3111.381103515625,3232.300048828125,3288.85009765625,3220.60009765625,3280.0,2022849
2023-06-07,3152.38720703125,3274.89990234375,3278.85009765625,3241.0,3253.0,1567196
2023-06-08,3115.375732421875,3236.449951171875,3270.0,3233.0,3261.0,1759366
2023-06-09,3089.24072265625,3209.300048828125,3250.0,3205.35009765625,3245.0,1775689
2023-06-12,3125.4345703125,3246.89990234375,3254.39990234375,3211.0,3215.0,2324605
2023-06-13,3122.3544921875,3243.699951171875,3265.0,3239.0,3260.0,1371928
2023-06-14,3129.429443359375,3251.050048828125,3255.85009765625,3225.85009765625,3243.699951171875,1658544
2023-06-15,3119.0048828125,3216.300048828125,3247.449951171875,3210.0,3245.300048828125,2273810
2023-06-16,3078.857177734375,3174.89990234375,3199.39990234375,3156.0,3197.0,4156189
2023-06-19,3113.283447265625,3210.39990234375,3214.89990234375,3175.0,3190.0,1468186
2023-06-20,3130.06005859375,3227.699951171875,3232.5,3201.050048828125,3214.0,1528452
2023-06-21,3159.63720703125,3258.199951171875,3261.39990234375,3223.949951171875,3250.0,1645987
2023-06-22,3140.533203125,3238.5,3267.64990234375,3230.10009765625,3260.0,1529603
2023-06-23,3119.05322265625,3216.35009765625,3249.39990234375,3209.14990234375,3237.300048828125,1119505
2023-06-26,3093.160400390625,3189.64990234375,3213.89990234375,3173.0,3205.0,1978803
2023-06-27,3100.6279296875,3197.35009765625,3209.64990234375,3182.300048828125,3202.0,863542
2023-06-28,3118.180419921875,3215.449951171875,3230.949951171875,3193.39990234375,3208.0,1575872
2023-06-30,3202.3544921875,3302.25,3310.0,3214.10009765625,3220.0,2672406
2023-07-03,3173.310791015625,3272.300048828125,3318.800048828125,3268.75,3314.300048828125,1687264
2023-07-04,3208.755126953125,3308.85009765625,3315.0,3277.300048828125,3290.0,1656681
2023-07-05,3219.518798828125,3319.949951171875,3329.0,3305.0,3320.0,1453008
2023-07-06,3222.3798828125,3322.89990234375,3328.449951171875,3302.0,3306.550048828125,1848238
2023-07-07,3228.537841796875,3329.25,3356.89990234375,3302.0,3302.0,1789326
2023-07-10,3172.971435546875,3271.949951171875,3324.75,3265.199951171875,3324.75,1407431
2023-07-11,3173.407470703125,3272.39990234375,3295.0,3260.800048828125,3295.0,1110172
2023-07-12,3161.285400390625,3259.89990234375,3289.14990234375,3250.10009765625,3280.949951171875,1515240
2023-07-13,3239.49609375,3340.550048828125,3367.449951171875,3272.75,3284.0,4585146
2023-07-14,3408.32958984375,3514.64990234375,3524.85009765625,3352.0,3365.0,6306101
2023-07-17,3386.073974609375,3491.699951171875,3549.89990234375,3477.050048828125,3510.0,2743228
2023-07-18,3391.06787109375,3496.85009765625,3524.0,3465.0,3476.0,2600090
2023-07-19,3365.078857421875,3470.050048828125,3516.85009765625,3445.64990234375,3500.0,2405370
2023-07-20,3367.26611328125,3463.300048828125,3478.89990234375,3436.050048828125,3453.10009765625,1715404
2023-07-21,3274.900634765625,3368.300048828125,3434.89990234375,3359.050048828125,3404.050048828125,3770223
2023-07-24,3300.616943359375,3394.75,3413.449951171875,3372.10009765625,3381.0,1680132
2023-07-25,3304.89453125,3399.14990234375,3406.800048828125,3380.199951171875,3397.5,1272980
2023-07-26,3294.345703125,3388.300048828125,3420.85009765625,3385.0,3400.35009765625,1066803
2023-07-27,3302.70751953125,3396.89990234375,3411.64990234375,3385.050048828125,3394.949951171875,1701769
2023-07-28,3262.35791015625,3355.39990234375,3393.699951171875,3331.0,3385.0,2599831
2023-07-31,3326.576904296875,3421.449951171875,3426.64990234375,3360.89990234375,3364.39990234375,2743678
2023-08-01,3356.328369140625,3452.050048828125,3460.0,3415.0,3415.0,1956167
2023-08-02,3345.244140625,3440.64990234375,3446.39990234375,3413.60009765625,3434.949951171875,1914899
2023-08-03,3305.6728515625,3399.949951171875,3433.25,3368.0,3420.0,2026351
2023-08-04,3348.06396484375,3443.550048828125,3471.0,3401.25,3401.25,2248493
2023-08-07,3387.441162109375,3484.050048828125,3488.0,3441.25,3453.949951171875,1853889
2023-08-08,3374.364013671875,3470.60009765625,3489.949951171875,3456.60009765625,3484.050048828125,1634225
2023-08-09,3366.488525390625,3462.5,3467.0,3425.050048828125,3464.89990234375,1794589
2023-08-10,3346.654541015625,3442.10009765625,3464.89990234375,3430.050048828125,3450.0,1096701
2023-08-11,3353.168212890625,3448.800048828125,3466.64990234375,3414.0,3438.10009765625,1679974
2023-08-14,3354.189208984375,3449.85009765625,3455.0,3411.0,3440.699951171875,1190425
2023-08-16,3362.502197265625,3458.39990234375,3466.0,3435.199951171875,3450.0,1328445
2023-08-17,3340.480224609375,3435.75,3460.800048828125,3413.199951171875,3455.0,1843241
2023-08-18,3273.73388671875,3367.10009765625,3410.0,3356.5,3410.0,2526749
2023-08-21,3307.32568359375,3401.64990234375,3409.75,3372.0,3375.0,1375579
2023-08-22,3288.366455078125,3382.14990234375,3411.0,3365.050048828125,3400.0,1222012
2023-08-23,3304.02001953125,3398.25,3402.0,3376.0,3388.0,1330046
2023-08-24,3293.81103515625,3387.75,3413.050048828125,3378.10009765625,3408.0,1152881
2023-08-25,3287.540283203125,3381.300048828125,3385.800048828125,3350.25,3375.0,1158046
2023-08-28,3281.949462890625,3375.550048828125,3394.0,3360.10009765625,3394.0,1037485
2023-08-29,3282.532470703125,3376.14990234375,3389.550048828125,3365.0,3381.050048828125,944517
2023-08-30,3296.922607421875,3390.949951171875,3408.10009765625,3383.050048828125,3398.0,1188200
2023-08-31,3263.719482421875,3356.800048828125,3417.39990234375,3343.64990234375,3401.0,3417652
2023-09-01,3285.498046875,3379.199951171875,3389.0,3356.800048828125,3366.0,1277950
2023-09-04,3323.708740234375,3418.5,3432.85009765625,3370.050048828125,3378.0,1828332
2023-09-05,3334.2578125,3429.35009765625,3447.0,3405.14990234375,3420.0,1501842
2023-09-06,3334.792724609375,3429.89990234375,3443.89990234375,3398.10009765625,3434.0,1314818
2023-09-07,3359.439208984375,3455.25,3460.0,3422.300048828125,3430.800048828125,1885092
2023-09-08,3346.459716796875,3441.89990234375,3465.0,3435.050048828125,3455.25,1518917
